SID,SEASON,NUMBER,BASIN,SUBBASIN,NAME,ISO_TIME,NATURE,LAT,LON,WMO_WIND,WMO_PRES,WMO_AGENCY,TRACK_TYPE,DIST2LAND,LANDFALL,IFLAG,USA_AGENCY,USA_ATCF_ID,USA_LAT,USA_LON,USA_RECORD,USA_STATUS,USA_WIND,USA_PRES,USA_SSHS,USA_R34_NE,USA_R34_SE,USA_R34_SW,USA_R34_NW,USA_R50_NE,USA_R50_SE,USA_R50_SW,USA_R50_NW,USA_R64_NE,USA_R64_SE,USA_R64_SW,USA_R64_NW,USA_POCI,USA_ROCI,USA_RMW,USA_EYE,TOKYO_LAT,TOKYO_LON,TOKYO_GRADE,TOKYO_WIND,TOKYO_PRES,TOKYO_R50_DIR,TOKYO_R50_LONG,TOKYO_R50_SHORT,TOKYO_R30_DIR,TOKYO_R30_LONG,TOKYO_R30_SHORT,TOKYO_LAND,CMA_LAT,CMA_LON,CMA_CAT,CMA_WIND,CMA_PRES,HKO_LAT,HKO_LON,HKO_CAT,HKO_WIND,HKO_PRES,NEWDELHI_LAT,NEWDELHI_LON,NEWDELHI_GRADE,NEWDELHI_WIND,NEWDELHI_PRES,NEWDELHI_CI,NEWDELHI_DP,NEWDELHI_POCI,REUNION_LAT,REUNION_LON,REUNION_TYPE,REUNION_WIND,REUNION_PRES,REUNION_TNUM,REUNION_CI,REUNION_RMW,REUNION_R34_NE,REUNION_R34_SE,REUNION_R34_SW,REUNION_R34_NW,REUNION_R50_NE,REUNION_R50_SE,REUNION_R50_SW,REUNION_R50_NW,REUNION_R64_NE,REUNION_R64_SE,REUNION_R64_SW,REUNION_R64_NW,BOM_LAT,BOM_LON,BOM_TYPE,BOM_WIND,BOM_PRES,BOM_TNUM,BOM_CI,BOM_RMW,BOM_R34_NE,BOM_R34_SE,BOM_R34_SW,BOM_R34_NW,BOM_R50_NE,BOM_R50_SE,BOM_R50_SW,BOM_R50_NW,BOM_R64_NE,BOM_R64_SE,BOM_R64_SW,BOM_R64_NW,BOM_ROCI,BOM_POCI,BOM_EYE,BOM_POS_METHOD,BOM_PRES_METHOD,NADI_LAT,NADI_LON,NADI_CAT,NADI_WIND,NADI_PRES,WELLINGTON_LAT,WELLINGTON_LON,WELLINGTON_WIND,WELLINGTON_PRES,DS824_LAT,DS824_LON,DS824_STAGE,DS824_WIND,DS824_PRES,TD9636_LAT,TD9636_LON,TD9636_STAGE,TD9636_WIND,TD9636_PRES,TD9635_LAT,TD9635_LON,TD9635_WIND,TD9635_PRES,TD9635_ROCI,NEUMANN_LAT,NEUMANN_LON,NEUMANN_CLASS,NEUMANN_WIND,NEUMANN_PRES,MLC_LAT,MLC_LON,MLC_CLASS,MLC_WIND,MLC_PRES,USA_GUST,BOM_GUST,BOM_GUST_PER,REUNION_GUST,REUNION_GUST_PER,USA_SEAHGT,USA_SEARAD_NE,USA_SEARAD_SE,USA_SEARAD_SW,USA_SEARAD_NW,STORM_SPEED,STORM_DIR
 ,Year, , , , , , ,degrees_north,degrees_east,kts,mb, , ,km,km, , , ,degrees_north,degrees_east, , ,kts,mb,1,nmile,nmile,nmile,nmile,nmile,nmile,nmile,nmile,nmile,nmile,nmile,nmile,mb,nmile,nmile,nmile,degrees_north,degrees_east,1,kts,mb, ,nmile,nmile, ,nmile,nmile,1,degrees_north,degrees_east,1,kts,mb,degrees_north,degrees_east, ,kts,mb,degrees_north,degrees_east, ,kts,mb,1,mb,mb,degrees_north,degrees_east, ,kts,mb,1,1,nmile,nmile,nmile,nmile,nmile,nmile,nmile,nmile,nmile,nmile,nmile,nmile,nmile,degrees_north,degrees_east, ,kts,mb,1,1,nmile,nmile,nmile,nmile,nmile,nmile,nmile,nmile,nmile,nmile,nmile,nmile,nmile,nmile,mb,nmile, , ,degrees_north,degrees_east,1,kts,mb,degrees_north,degrees_east,kts,mb,degrees_north,degrees_east, ,kts,mb,degrees_north,degrees_east, ,kts,mb,degrees_north,degrees_east,kts,mb,nmile,degrees_north,degrees_east, ,kts,mb,degrees_north,degrees_east, ,kts,mb,kts,kts,second,kts,second,ft,nmile,nmile,nmile,nmile,kts,degrees
2023245N10347,2023,54,NA,NA,LEE,2023-09-01 12:00:00,NR,9.50000,-13.5000, , , ,PROVISIONAL,0,0,O_____________,nhc_working_bt,AL132023,9.50000,-13.5000, ,DB,20,1011,-3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12,270
2023245N10347,2023,54,NA,NA,LEE,2023-09-01 15:00:00,NR,9.50016,-14.1300, , , ,PROVISIONAL,43,43,P_____________, ,AL132023,9.50016,-14.1300, ,DB,20,1011,-3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,13,270
2023245N10347,2023,54,NA,NA,LEE,2023-09-01 18:00:00,NR,9.50000,-14.8000, , , ,PROVISIONAL,85,85,O_____________,nhc_working_bt,AL132023,9.50000,-14.8000, ,DB,20,1011,-3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,14,270
2023245N10347,2023,54,NA,NA,LEE,2023-09-01 21:00:00,NR,9.49993,-15.5350, , , ,PROVISIONAL,134,134,P_____________, ,AL132023,9.49993,-15.5350, ,DB,20,1011,-3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,15,270
2023245N10347,2023,54,NA,NA,LEE,2023-09-02 00:00:00,NR,9.50000,-16.3000, , , ,PROVISIONAL,204,204,O_____________,nhc_working_bt,AL132023,9.50000,-16.3000, ,DB,20,1011,-3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,15,270
2023245N10347,2023,54,NA,NA,LEE,2023-09-02 03:00:00,NR,9.49993,-17.0650, , , ,PROVISIONAL,266,266,P_____________, ,AL132023,9.49993,-17.0650, ,DB,20,1011,-3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,15,270
2023245N10347,2023,54,NA,NA,LEE,2023-09-02 06:00:00,NR,9.50000,-17.8000, , , ,PROVISIONAL,315,315,O_____________,nhc_working_bt,AL132023,9.50000,-17.8000, ,DB,20,1011,-3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,14,268
2023245N10347,2023,54,NA,NA,LEE,2023-09-02 09:00:00,NR,9.46211,-18.4353, , , ,PROVISIONAL,360,360,P_____________, ,AL132023,9.46211,-18.4353, ,DB,22,1010,-3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,13,270
2023245N10347,2023,54,NA,NA,LEE,2023-09-02 12:00:00,NR,9.50000,-19.1000, , , ,PROVISIONAL,410,410,O_____________,nhc_working_bt,AL132023,9.50000,-19.1000, ,DB,25,1010,-3, , , , , , , , , , , , ,1012,150,70, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,14,281
2023245N10347,2023,54,NA,NA,LEE,2023-09-02 15:00:00,NR,9.72697,-19.8599, , , ,PROVISIONAL,453,453,P_____________, ,AL132023,9.72697,-19.8599, ,DB,27,1010,-3, , , , , , , , , , , , ,1012,150,70, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,18,287
2023245N10347,2023,54,NA,NA,LEE,2023-09-02 18:00:00,NR,10.0000,-20.8000, , , ,PROVISIONAL,512,512,O_____________,nhc_working_bt,AL132023,10.0000,-20.8000, ,DB,30,1010,-3, , , , , , , , , , , , ,1012,150,70, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,22,282
2023245N10347,2023,54,NA,NA,LEE,2023-09-02 21:00:00,NR,10.1805,-22.0200, , , ,PROVISIONAL,618,618,P_____________, ,AL132023,10.1805,-22.0200, ,DB,27,1010,-3, , , , , , , , , , , , ,1012,150,70, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,25,277
2023245N10347,2023,54,NA,NA,LEE,2023-09-03 00:00:00,NR,10.3000,-23.3000, , , ,PROVISIONAL,747,747,O_____________,nhc_working_bt,AL132023,10.3000,-23.3000, ,DB,25,1010,-3, , , , , , , , , , , , ,1012,150,70, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,24,274
2023245N10347,2023,54,NA,NA,LEE,2023-09-03 03:00:00,NR,10.3647,-24.4176, , , ,PROVISIONAL,858,858,P_____________, ,AL132023,10.3647,-24.4176, ,DB,25,1010,-3, , , , , , , , , , , , ,1012,150,70, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,21,273
2023245N10347,2023,54,NA,NA,LEE,2023-09-03 06:00:00,NR,10.4000,-25.4000, , , ,PROVISIONAL,964,964,O_____________,nhc_working_bt,AL132023,10.4000,-25.4000, ,DB,25,1010,-3, , , , , , , , , , , , ,1012,150,70, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,18,273
2023245N10347,2023,54,NA,NA,LEE,2023-09-03 09:00:00,NR,10.4571,-26.2599, , , ,PROVISIONAL,1057,1057,P_____________, ,AL132023,10.4571,-26.2599, ,DB,27,1010,-3, , , , , , , , , , , , ,1012,150,70, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,16,274
2023245N10347,2023,54,NA,NA,LEE,2023-09-03 12:00:00,NR,10.5000,-27.0000, , , ,PROVISIONAL,1132,1132,O_____________,nhc_working_bt,AL132023,10.5000,-27.0000, ,DB,30,1010,-3, , , , , , , , , , , , ,1012,150,70, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,14,271
2023245N10347,2023,54,NA,NA,LEE,2023-09-03 15:00:00,NR,10.4847,-27.6727, , , ,PROVISIONAL,1202,1202,P_____________, ,AL132023,10.4847,-27.6727, ,DB,30,1010,-3, , , , , , , , , , , , ,1012,150,70, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,13,270
2023245N10347,2023,54,NA,NA,LEE,2023-09-03 18:00:00,NR,10.5000,-28.3000, , , ,PROVISIONAL,1263,1263,O_____________,nhc_working_bt,AL132023,10.5000,-28.3000, ,DB,30,1010,-3, , , , , , , , , , , , ,1012,150,70, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12,277
2023245N10347,2023,54,NA,NA,LEE,2023-09-03 21:00:00,NR,10.6345,-28.9050, , , ,PROVISIONAL,1319,1319,P_____________, ,AL132023,10.6345,-28.9050, ,DB,30,1010,-3, , , , , , , , , , , , ,1012,150,70, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,13,283
2023245N10347,2023,54,NA,NA,LEE,2023-09-04 00:00:00,NR,10.8000,-29.6000, , , ,PROVISIONAL,1383,1383,O_____________,nhc_working_bt,AL132023,10.8000,-29.6000, ,DB,30,1010,-3, , , , , , , , , , , , ,1012,150,70, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,16,280
2023245N10347,2023,54,NA,NA,LEE,2023-09-04 03:00:00,NR,10.9077,-30.5201, , , ,PROVISIONAL,1472,1472,P_____________, ,AL132023,10.9077,-30.5201, ,DB,30,1010,-3, , , , , , , , , , , , ,1012,150,70, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,19,276
2023245N10347,2023,54,NA,NA,LEE,2023-09-04 06:00:00,NR,11.0000,-31.5000, , , ,PROVISIONAL,1573,1573,O_____________,nhc_working_bt,AL132023,11.0000,-31.5000, ,DB,30,1010,-3, , , , , , , , , , , , ,1012,150,70, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,18,277
2023245N10347,2023,54,NA,NA,LEE,2023-09-04 09:00:00,NR,11.1146,-32.3649, , , ,PROVISIONAL,1664,1664,P_____________, ,AL132023,11.1146,-32.3649, ,DB,27,1010,-3, , , , , , , , , , , , ,1012,150,70, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,17,277
2023245N10347,2023,54,NA,NA,LEE,2023-09-04 12:00:00,NR,11.2000,-33.2000, , , ,PROVISIONAL,1740,1705,O_____________,nhc_working_bt,AL132023,11.2000,-33.2000, ,DB,25,1011,-3, , , , , , , , , , , , ,1012,150,70, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,40, , , , , , , , , ,17,273
2023245N10347,2023,54,NA,NA,LEE,2023-09-04 15:00:00,NR,11.2150,-34.0801, , , ,PROVISIONAL,1701,1670,P_____________, ,AL132023,11.2150,-34.0801, ,DB,25,1011,-3, , , , , , , , , , , , ,1012,150,70, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,17,270
2023245N10347,2023,54,NA,NA,LEE,2023-09-04 18:00:00,NR,11.2000,-34.9000, , , ,PROVISIONAL,1670,1650,O_____________,nhc_working_bt,AL132023,11.2000,-34.9000, ,DB,25,1011,-3, , , , , , , , , , , , ,1012,150,70, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,40, , , , , , , , , ,15,269
2023245N10347,2023,54,NA,NA,LEE,2023-09-04 21:00:00,NR,11.1771,-35.5801, , , ,PROVISIONAL,1646,1629,P_____________, ,AL132023,11.1771,-35.5801, ,DB,25,1011,-3, , , , , , , , , , , , ,1013,210,95, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,13,270
2023245N10347,2023,54,NA,NA,LEE,2023-09-05 00:00:00,NR,11.2000,-36.2000, , , ,PROVISIONAL,1629,1619,O_____________,nhc_working_bt,AL132023,11.2000,-36.2000, ,DB,25,1011,-3, , , , , , , , , , , , ,1014,270,120, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,35, , , , , , , , , ,12,276
2023245N10347,2023,54,NA,NA,LEE,2023-09-05 03:00:00,NR,11.2969,-36.7904, , , ,PROVISIONAL,1625,1620,P_____________, ,AL132023,11.2969,-36.7904, ,DB,25,1010,-3, , , , , , , , , , , , ,1013,255,120, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,13,283
2023245N10347,2023,54,NA,NA,LEE,2023-09-05 06:00:00,NR,11.5000,-37.5000, , , ,PROVISIONAL,1633,1630,O_____________,nhc_working_bt,AL132023,11.5000,-37.5000, ,DB,25,1009,-3, , , , , , , , , , , , ,1012,240,120, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,40, , , , , , , , , ,18,287
2023245N10347,2023,54,NA,NA,LEE,2023-09-05 09:00:00,NR,11.8206,-38.5346, , , ,PROVISIONAL,1640,1571,P_____________, ,AL132023,11.8206,-38.5346, ,DB,27,1008,-3, , , , , , , , , , , , ,1012,225,120, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,22,289
2023245N10347,2023,54,NA,NA,LEE,2023-09-05 12:00:00,TS,12.2000,-39.6000, , , ,PROVISIONAL,1562,1517,O_____________,nhc_working_bt,AL132023,12.2000,-39.6000, ,TD,30,1008,-1, , , , , , , , , , , , ,1012,210,120, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,40, , , , , , , , , ,20,293
2023245N10347,2023,54,NA,NA,LEE,2023-09-05 15:00:00,TS,12.5738,-40.3935, , , ,PROVISIONAL,1517,1478,P_____________, ,AL132023,12.5720,-40.4101, ,TD,32,1007,-1, , , , , , , , , , , , ,1012,210,90, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,16,296
2023245N10347,2023,54,NA,NA,LEE,2023-09-05 18:00:00,TS,12.9000,-41.1000, , , ,PROVISIONAL,1478,1443,O_____________,nhc_working_bt,AL132023,12.9000,-41.1000, ,TS,35,1006,0,60, , ,60, , , , , , , , ,1012,210,60, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,45, , , , ,12,60, , , ,14,293
2023245N10347,2023,54,NA,NA,LEE,2023-09-05 21:00:00,TS,13.1346,-41.7478, , , ,PROVISIONAL,1443,1404,P_____________, ,AL132023,13.1297,-41.7578, ,TS,40,1004,0,60, , ,60, , , , , , , , ,1012,210,60, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12,60, , , ,13,288
2023245N10347,2023,54,NA,NA,LEE,2023-09-06 00:00:00,TS,13.3000,-42.4000, , , ,PROVISIONAL,1404,1360,O_____________,nhc_working_bt,AL132023,13.3000,-42.4000, ,TS,45,1003,0,60,20, ,60, , , , , , , , ,1012,210,60, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,55, , , , ,12,60, , , ,14,282
2023245N10347,2023,54,NA,NA,LEE,2023-09-06 03:00:00,TS,13.4194,-43.1819, , , ,PROVISIONAL,1353,1312,P_____________, ,AL132023,13.4575,-43.1151, ,TS,50,1000,0,65,35, ,60,15, , , , , , , ,1012,210,45, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12,60, , , ,15,279
2023245N10347,2023,54,NA,NA,LEE,2023-09-06 06:00:00,TS,13.5333,-43.9333, , , ,PROVISIONAL,1312,1288,O_____________,nhc_working_bt,AL132023,13.6000,-43.8000, ,TS,55,997,0,70,50,30,60,30, , , , , , , ,1012,210,30, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,65, , , , ,12,60,30, ,60,13,281
2023245N10347,2023,54,NA,NA,LEE,2023-09-06 09:00:00,TS,13.6788,-44.5235, , , ,PROVISIONAL,1290,1275,P_____________, ,AL132023,13.7122,-44.3654, ,TS,57,995,0,70,55,35,65,30, , , , , , , ,1012,210,30, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12,60,30, ,60,11,289
2023245N10347,2023,54,NA,NA,LEE,2023-09-06 12:00:00,TS,13.9000,-45.0333, , , ,PROVISIONAL,1278,1269,O_____________,nhc_working_bt,AL132023,13.9000,-44.9000, ,TS,60,994,0,70,60,40,70,30,20, ,20, , , , ,1012,210,30, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,75, , , , ,12,60,30, ,60,11,300
2023245N10347,2023,54,NA,NA,LEE,2023-09-06 15:00:00,TS,14.2515,-45.5358, , , ,PROVISIONAL,1282,1271,P_____________, ,AL132023,14.2850,-45.5072, ,TS,62,992,0,75,65,45,70,35,25, ,25, , , , ,1011,225,22, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12,90,60, ,60,12,307
2023245N10347,2023,54,NA,NA,LEE,2023-09-06 18:00:00,TS,14.6333,-46.0333, , , ,PROVISIONAL,1277,1271,O_____________,nhc_working_bt,AL132023,14.7000,-46.1000, ,HU,65,991,1,80,70,50,70,40,30,20,30,15, , , ,1011,240,15, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,80, , , , ,12,120,90,30,60,12,304
2023245N10347,2023,54,NA,NA,LEE,2023-09-06 21:00:00,TS,14.9291,-46.5668, , , ,PROVISIONAL,1269,1266,P_____________, ,AL132023,14.9723,-46.6153, ,HU,67,990,1,80,70,50,70,40,30,20,30,15, , , ,1012,240,15, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12,135,105,45,75,12,299
2023245N10347,2023,54,NA,NA,LEE,2023-09-07 00:00:00,TS,15.2000,-47.1000, , , ,PROVISIONAL,1271,1266,O_____________,nhc_working_bt,AL132023,15.2000,-47.1000, ,HU,70,989,1,80,70,50,70,40,30,20,30,15, , , ,1013,240,15, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,85, , , , ,12,150,120,60,90,11,300
2023245N10347,2023,54,NA,NA,LEE,2023-09-07 03:00:00,TS,15.5005,-47.5826, , , ,PROVISIONAL,1275,1271,P_____________, ,AL132023,15.4572,-47.5776, ,HU,70,989,1,80,70,50,70,40,30,20,30,15, , , ,1013,240,15, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12,162,120,60,90,11,300
